AMENITYID,ASSETID,BATHNUMBER,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,CADASTRALQUALITYID,CADCONSTRUCTIONYEAR,CADDWELLINGCOUNT,CADMAXBUILDINGFLOOR,CONSTRUCTEDAREA,CONSTRUCTIONYEAR,DISTANCE_TO_CASTELLANA,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,FLATLOCATIONID,FLOORCLEAN,HASAIRCONDITIONING,HASBOXROOM,HASDOORMAN,HASEASTORIENTATION,HASGARDEN,HASLIFT,HASNORTHORIENTATION,HASPARKINGSPACE,HASSOUTHORIENTATION,HASSWIMMINGPOOL,HASTERRACE,HASWARDROBE,HASWESTORIENTATION,ISDUPLEX,ISINTOPFLOOR,ISPARKINGSPACEINCLUDEDINPRICE,ISSTUDIO,LATITUDE,LONGITUDE,PARKINGSPACEPRICE,PERIOD,PRICE,ROOMNUMBER,UNITPRICE,geometry,region
3,A2411398312867513399,3,0,0,1,3,1900,18,6,200,null,0.4012,0.5088,0.1985,1,5,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,40.4142,-3.6987,1,201803,1276000,4,6380,"{""coordinates"":[-3.6987,40.4142],""type"":""Point""}",Madrid
3,A3972433957660616960,1,0,0,1,4,1950,15,6,34,null,0.5414,0.3298,0.298,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40.415,-3.7005,1,201803,210000,0,6176.4706,"{""coordinates"":[-3.7005,40.415],""type"":""Point""}",Madrid
3,A4206083432820334672,1,0,1,0,5,1910,9,5,96,null,0.2735,0.7949,0.2546,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4122,-3.6964,1,201803,382000,1,3979.1667,"{""coordinates"":[-3.6964,40.4122],""type"":""Point""}",Madrid
3,A3383436718867789224,1,0,0,1,4,1918,13,5,80,null,0.17,1.0546,0.2343,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,40.4103,-3.6944,1,201803,397000,3,4962.5,"{""coordinates"":[-3.6944,40.4103],""type"":""Point""}",Madrid
3,A14597572615239903778,2,0,0,1,2,1934,26,7,115,null,0.0471,0.8517,0.4679,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4141,-3.6943,136,201803,556000,2,4834.7826,"{""coordinates"":[-3.6943,40.4141],""type"":""Point""}",Madrid
3,A11155198935708807378,2,0,1,0,3,1860,23,6,117,null,0.4033,0.65,0.1054,1,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,40.4126,-3.6982,1,201803,656000,3,5606.8376,"{""coordinates"":[-3.6982,40.4126],""type"":""Point""}",Madrid
3,A12129563908109848156,1,0,0,1,4,1922,6,5,58,null,0.4493,0.6058,0.0604,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4127,-3.6988,1,201803,305000,2,5258.6207,"{""coordinates"":[-3.6988,40.4127],""type"":""Point""}",Madrid
3,A5799634784190183943,1,0,0,1,5,1971,10,6,62,null,0.1286,1.0663,0.2303,1,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40.4106,-3.694,1,201803,315000,2,5080.6452,"{""coordinates"":[-3.694,40.4106],""type"":""Point""}",Madrid
3,A13566903816928502411,2,0,1,0,4,1900,11,6,117,null,0.7612,0.268,0.2536,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4143,-3.703,1,201803,647000,2,5529.9145,"{""coordinates"":[-3.703,40.4143],""type"":""Point""}",Madrid
3,A12660521554463780941,2,0,1,0,2,1940,25,7,240,null,0.1973,0.6394,0.336,1,5,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,40.4161,-3.6963,1,201803,1281000,6,5337.5,"{""coordinates"":[-3.6963,40.4161],""type"":""Point""}",Madrid
3,A6843702582240590440,2,0,0,1,4,1952,15,6,198,null,0.1854,0.8149,0.3268,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,40.4128,-3.6955,1,201803,1244000,3,6282.8283,"{""coordinates"":[-3.6955,40.4128],""type"":""Point""}",Madrid
3,A14398704198404096148,11,0,0,1,4,1979,27,5,260,null,0.5153,0.4473,0.1591,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,40.4138,-3.7,1,201803,1254000,10,4823.0769,"{""coordinates"":[-3.7,40.4138],""type"":""Point""}",Madrid
3,A7703950457498860473,1,0,0,1,2,1940,13,5,55,null,0.6716,0.1826,0.3573,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4156,-3.702,1,201803,285000,2,5181.8182,"{""coordinates"":[-3.702,40.4156],""type"":""Point""}",Madrid
3,A13910377720271869692,1,0,1,0,4,1904,10,5,104,1904,0.4753,0.3563,0.2315,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.416,-3.6997,1,201803,731000,3,7028.8462,"{""coordinates"":[-3.6997,40.416],""type"":""Point""}",Madrid
2,A4975643053333950209,2,0,0,1,6,1985,9,4,130,null,0.2807,0.6245,0.2598,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4141,-3.6972,1,201803,897000,2,6900,"{""coordinates"":[-3.6972,40.4141],""type"":""Point""}",Madrid
3,A1184943875252817808,1,0,0,1,4,1900,16,6,35,null,0.3431,0.7255,0.1765,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.4123,-3.6973,1,201803,184000,1,5257.1429,"{""coordinates"":[-3.6973,40.4123],""type"":""Point""}",Madrid
3,A17364945033251767125,2,0,0,1,3,1949,16,6,107,null,0.5341,0.3488,0.2745,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4148,-3.7004,1,201803,717000,2,6700.9346,"{""coordinates"":[-3.7004,40.4148],""type"":""Point""}",Madrid
3,A10824967705771370273,3,0,0,1,3,1890,9,4,204,1890,0.2617,0.8935,0.3229,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,40.4113,-3.6959,1,201803,729000,4,3573.5294,"{""coordinates"":[-3.6959,40.4113],""type"":""Point""}",Madrid
3,A7728663033769119465,1,0,0,1,3,1910,12,5,105,1910,0.4386,0.4064,0.3049,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4153,-3.6993,1,201803,377000,2,3590.4762,"{""coordinates"":[-3.6993,40.4153],""type"":""Point""}",Madrid
3,A18198448154500798231,1,0,0,1,4,1900,19,5,55,null,0.0846,1.0007,0.3384,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4117,-3.6939,1,201803,270000,1,4909.0909,"{""coordinates"":[-3.6939,40.4117],""type"":""Point""}",Madrid
3,A7080485196771569599,2,0,0,1,2,1940,28,5,107,null,0.2249,0.6078,0.3293,1,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,40.4158,-3.6967,1,201803,690000,2,6448.5981,"{""coordinates"":[-3.6967,40.4158],""type"":""Point""}",Madrid
3,A10671223023434566916,1,0,0,1,4,1955,15,5,40,null,0.2877,0.7284,0.2214,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,40.4128,-3.6968,1,201803,218000,0,5450,"{""coordinates"":[-3.6968,40.4128],""type"":""Point""}",Madrid
3,A5414949637481143710,1,0,0,1,3,2005,38,7,62,2005,0.1835,0.6523,0.3509,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,40.416,-3.6961,1,201803,460000,1,7419.3548,"{""coordinates"":[-3.6961,40.416],""type"":""Point""}",Madrid
3,A13360656602972462,1,0,0,1,5,1880,13,6,51,null,0.7575,0.286,0.2432,2,5,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,40.4141,-3.703,1,201803,305000,1,5980.3922,"{""coordinates"":[-3.703,40.4141],""type"":""Point""}",Madrid
3,A13721327146535952332,3,0,0,1,4,1900,13,5,300,1900,0.5665,0.2891,0.3302,1,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,40.4153,-3.7008,1,201803,1067000,4,3556.6667,"{""coordinates"":[-3.7008,40.4153],""type"":""Point""}",Madrid
3,A9555801886418829785,2,0,0,1,2,1934,26,7,120,null,0.0315,0.817,0.4853,2,2,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,40.4149,-3.6944,136,201803,553000,2,4608.3333,"{""coordinates"":[-3.6944,40.4149],""type"":""Point""}",Madrid
3,A202802342076520149,1,0,1,0,4,1979,8,6,54,1979,0.5169,0.5193,0.0769,1,3,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,40.4131,-3.6997,1,201803,330000,2,6111.1111,"{""coordinates"":[-3.6997,40.4131],""type"":""Point""}",Madrid
3,A18351536878299915786,1,0,0,1,5,1910,9,5,70,1910,0.2846,0.7876,0.244,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,40.4122,-3.6965,1,201803,297000,1,4242.8571,"{""coordinates"":[-3.6965,40.4122],""type"":""Point""}",Madrid
3,A12188201093808800732,2,0,0,1,4,1951,7,5,173,1951,0.3042,0.6604,0.2108,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.4134,-3.6972,1,201803,804000,4,4647.3988,"{""coordinates"":[-3.6972,40.4134],""type"":""Point""}",Madrid
3,A3294978735973705252,1,0,0,1,3,1900,5,4,46,null,0.6024,0.3114,0.2843,1,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4146,-3.7012,1,201803,247000,1,5369.5652,"{""coordinates"":[-3.7012,40.4146],""type"":""Point""}",Madrid
3,A16714740668466514738,3,0,1,0,3,1950,15,4,203,1950,0.5593,0.3143,0.3051,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.415,-3.7007,1,201803,1040000,4,5123.1527,"{""coordinates"":[-3.7007,40.415],""type"":""Point""}",Madrid
3,A10785446006209263983,1,0,0,1,5,1910,9,5,70,null,0.2434,0.7605,0.2659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.4129,-3.6963,1,201803,290000,0,4142.8571,"{""coordinates"":[-3.6963,40.4129],""type"":""Point""}",Madrid
3,A15786524395504458407,1,0,0,1,5,1976,18,4,30,null,0.1869,0.7972,0.322,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40.413,-3.6956,1,201803,188000,0,6266.6667,"{""coordinates"":[-3.6956,40.413],""type"":""Point""}",Madrid
3,A2378781578887100193,3,0,0,1,1,1900,37,6,235,null,0.2152,0.6449,0.2624,1,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40.4171,-3.6962,1,201803,1733000,3,7374.4681,"{""coordinates"":[-3.6962,40.4171],""type"":""Point""}",Madrid
3,A9383393342574060199,3,0,0,1,3,1880,7,4,174,null,0.4055,0.5951,0.1161,1,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.4132,-3.6984,1,201803,712000,4,4091.954,"{""coordinates"":[-3.6984,40.4132],""type"":""Point""}",Madrid
3,A3539379151412544628,2,0,0,1,4,1950,7,6,131,null,0.2221,0.7145,0.292,1,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4136,-3.6963,1,201803,783000,2,5977.0992,"{""coordinates"":[-3.6963,40.4136],""type"":""Point""}",Madrid
3,A4741979512631776003,2,0,0,1,4,1900,13,6,117,null,0.7346,0.2844,0.2631,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4142,-3.7027,1,201803,670000,3,5726.4957,"{""coordinates"":[-3.7027,40.4142],""type"":""Point""}",Madrid
3,A16421672828456051099,2,0,0,1,2,2004,26,7,70,2004,0.0667,0.7913,0.4615,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,40.4147,-3.6948,1,201803,437000,2,6242.8571,"{""coordinates"":[-3.6948,40.4147],""type"":""Point""}",Madrid
3,A11869819385560254704,2,0,0,1,3,1910,14,7,110,null,0.4297,0.4318,0.2744,1,4,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4149,-3.6992,1,201803,523000,2,4754.5455,"{""coordinates"":[-3.6992,40.4149],""type"":""Point""}",Madrid
3,A11172598460920577661,4,0,0,1,1,1950,11,5,300,null,0.1575,0.7217,0.1927,1,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4175,-3.6954,1,201803,2569000,3,8563.3333,"{""coordinates"":[-3.6954,40.4175],""type"":""Point""}",Madrid
3,A658077126741249337,1,0,0,1,4,1978,9,4,40,null,0.212,0.9246,0.3646,1,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,40.4113,-3.6953,1,201803,253000,0,6325,"{""coordinates"":[-3.6953,40.4113],""type"":""Point""}",Madrid
3,A16226472139245801434,1,0,0,1,4,1900,7,4,46,null,0.3064,0.7138,0.2025,1,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4128,-3.697,1,201803,246000,1,5347.8261,"{""coordinates"":[-3.697,40.4128],""type"":""Point""}",Madrid
3,A17545406270195406177,7,0,0,1,5,1880,10,5,448,1880,0.3478,0.5789,0.2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4139,-3.6979,1,201803,1549000,7,3457.5893,"{""coordinates"":[-3.6979,40.4139],""type"":""Point""}",Madrid
3,A1945188053214870868,1,0,0,1,5,1907,10,5,46,null,0.2122,0.7749,0.2965,1,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.413,-3.696,1,201803,255000,1,5543.4783,"{""coordinates"":[-3.696,40.413],""type"":""Point""}",Madrid
3,A6946350917516351785,1,0,0,1,4,1979,27,5,46,null,0.5775,0.356,0.24,1,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.4143,-3.7009,1,201803,245000,1,5326.087,"{""coordinates"":[-3.7009,40.4143],""type"":""Point""}",Madrid
3,A6705843762205310577,4,0,1,0,2,1940,25,7,480,null,0.191,0.6462,0.3399,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.4161,-3.6962,1,201803,2620000,9,5458.3333,"{""coordinates"":[-3.6962,40.4161],""type"":""Point""}",Madrid
3,A5862577363230664667,1,0,1,0,1,1983,7,4,120,null,0.4653,0.3665,0.2148,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.4161,-3.6995,1,201803,664000,4,5533.3333,"{""coordinates"":[-3.6995,40.4161],""type"":""Point""}",Madrid
3,A10099137943846604191,2,0,0,1,0,1980,10,5,108,null,0.2824,0.5519,0.3267,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4155,-3.6975,1,201803,697000,2,6453.7037,"{""coordinates"":[-3.6975,40.4155],""type"":""Point""}",Madrid
3,A9007890537146418760,3,0,0,1,1,1900,37,6,200,null,0.1345,0.7286,0.2418,1,4,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,40.4171,-3.6952,1,201803,1945000,3,9725,"{""coordinates"":[-3.6952,40.4171],""type"":""Point""}",Madrid
3,A4535976255432620379,2,0,0,1,3,1993,5,4,100,null,0.5795,0.2532,0.2652,1,6,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,40.416,-3.7009,1,201803,455000,3,4550,"{""coordinates"":[-3.7009,40.416],""type"":""Point""}",Madrid
3,A2384007095051451443,3,0,0,1,4,1880,5,4,270,null,0.2176,0.8102,0.2998,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40.4125,-3.6958,1,201803,1065000,7,3944.4444,"{""coordinates"":[-3.6958,40.4125],""type"":""Point""}",Madrid
1,A11798180502834358534,3,0,0,1,3,1900,12,6,160,1900,0.4024,0.567,0.1392,null,null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4135,-3.6985,1,201803,893000,4,5581.25,"{""coordinates"":[-3.6985,40.4135],""type"":""Point""}",Madrid
3,A4985758383565247974,1,0,0,1,4,1880,17,5,41,null,0.7591,0.2476,0.2715,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4144,-3.703,1,201803,248000,1,6048.7805,"{""coordinates"":[-3.703,40.4144],""type"":""Point""}",Madrid
3,A7216581532992323551,2,0,0,1,3,1985,6,4,130,null,0.5158,0.4678,0.1354,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4136,-3.6999,1,201803,760000,2,5846.1538,"{""coordinates"":[-3.6999,40.4136],""type"":""Point""}",Madrid
3,A11552922679844335446,1,0,0,1,5,1903,9,5,46,null,0.2954,0.6845,0.2151,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40.4132,-3.697,1,201803,251000,1,5456.5217,"{""coordinates"":[-3.697,40.4132],""type"":""Point""}",Madrid
3,A10528300974161991112,1,0,0,1,2,1959,11,5,35,null,0.5832,0.3665,0.2272,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40.4141,-3.7009,1,201803,226000,0,6457.1429,"{""coordinates"":[-3.7009,40.4141],""type"":""Point""}",Madrid
3,A6481253695778915232,2,0,0,1,3,1900,16,5,131,1900,0.2332,0.6755,0.2934,1,3,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,40.414,-3.6966,1,201803,764000,2,5832.0611,"{""coordinates"":[-3.6966,40.414],""type"":""Point""}",Madrid
3,A4680333388513738869,3,0,0,1,3,1984,11,4,208,null,0.3443,0.5307,0.2565,1,5,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,40.4146,-3.6981,1,201803,1263000,4,6072.1154,"{""coordinates"":[-3.6981,40.4146],""type"":""Point""}",Madrid
3,A9941250537380333438,2,0,0,1,2,2017,20,7,165,2017,0.0789,1.1575,0.143,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,40.41,-3.6932,1,201803,1071000,2,6490.9091,"{""coordinates"":[-3.6932,40.41],""type"":""Point""}",Madrid
3,A8090948836849988528,3,0,0,1,5,1910,6,5,206,null,0.4863,0.3452,0.2263,null,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4161,-3.6998,1,201803,1101000,3,5344.6602,"{""coordinates"":[-3.6998,40.4161],""type"":""Point""}",Madrid
3,A17088883792338412447,1,0,0,1,3,1900,11,4,62,1900,0.4004,0.5007,0.2095,2,4,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,40.4143,-3.6987,1,201803,374000,1,6032.2581,"{""coordinates"":[-3.6987,40.4143],""type"":""Point""}",Madrid
3,A8618102350154720053,1,0,0,1,5,1976,18,4,30,null,0.2502,0.7395,0.2581,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40.413,-3.6964,1,201803,189000,0,6300,"{""coordinates"":[-3.6964,40.413],""type"":""Point""}",Madrid
3,A15798919414829674041,1,0,1,0,4,1880,16,6,58,1880,0.3083,0.7186,0.2014,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.4127,-3.697,1,201803,246000,2,4241.3793,"{""coordinates"":[-3.697,40.4127],""type"":""Point""}",Madrid
3,A13758493153830831361,1,0,0,1,4,1922,6,5,58,null,0.485,0.5653,0.0477,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4129,-3.6992,1,201803,293000,2,5051.7241,"{""coordinates"":[-3.6992,40.4129],""type"":""Point""}",Madrid
3,A9422253581551656606,11,0,0,1,3,1980,42,6,260,null,0.6028,0.4392,0.1589,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.4133,-3.7009,1,201803,1279000,10,4919.2308,"{""coordinates"":[-3.7009,40.4133],""type"":""Point""}",Madrid
3,A11372668112465663603,6,0,1,0,3,1935,18,7,480,null,0.2515,0.5953,0.2605,1,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4167,-3.6968,1,201803,2676000,12,5575,"{""coordinates"":[-3.6968,40.4167],""type"":""Point""}",Madrid
3,A1129934383768349317,2,0,0,1,4,1890,37,7,108,null,0.344,0.4933,0.3079,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4154,-3.6982,1,201803,715000,2,6620.3704,"{""coordinates"":[-3.6982,40.4154],""type"":""Point""}",Madrid
3,A15533584223648047530,1,0,0,1,4,1900,5,4,160,null,0.4863,0.5102,0.1055,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.4134,-3.6995,1,201803,664000,5,4150,"{""coordinates"":[-3.6995,40.4134],""type"":""Point""}",Madrid
3,A14903361605205678748,2,0,0,1,4,1965,13,6,130,null,0.2946,0.5885,0.2686,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.4144,-3.6975,1,201803,907000,2,6976.9231,"{""coordinates"":[-3.6975,40.4144],""type"":""Point""}",Madrid
3,A1034972224692273957,1,0,0,1,5,1987,13,6,34,1987,0.7079,0.2872,0.2855,2,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,40.4142,-3.7024,1,201803,202000,0,5941.1765,"{""coordinates"":[-3.7024,40.4142],""type"":""Point""}",Madrid
3,A3711901079299135759,2,0,0,1,3,1932,13,6,135,null,0.0701,1.0725,0.2565,1,6,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,40.411,-3.6935,1,201803,864000,4,6400,"{""coordinates"":[-3.6935,40.411],""type"":""Point""}",Madrid
3,A579470065104200616,1,0,0,1,4,1900,15,5,86,1900,0.2036,1.0316,0.2572,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4103,-3.6948,1,201803,448000,2,5209.3023,"{""coordinates"":[-3.6948,40.4103],""type"":""Point""}",Madrid
3,A6453094212450587292,2,0,0,1,6,1905,14,7,112,null,0.2334,1.0233,0.2693,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.4102,-3.6952,1,201803,458000,2,4089.2857,"{""coordinates"":[-3.6952,40.4102],""type"":""Point""}",Madrid
3,A12289805599820800684,2,0,1,0,4,1890,37,7,135,1890,0.3747,0.4654,0.3064,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4154,-3.6985,1,201803,542000,4,4014.8148,"{""coordinates"":[-3.6985,40.4154],""type"":""Point""}",Madrid
3,A16141191719625845076,2,0,0,1,3,2004,18,6,70,2004,0.3797,0.5054,0.2336,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.4145,-3.6985,1,201803,432000,2,6171.4286,"{""coordinates"":[-3.6985,40.4145],""type"":""Point""}",Madrid
3,A16677734338023945290,1,0,0,1,4,1900,9,5,50,null,0.3866,0.6944,0.1321,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4123,-3.6978,1,201803,254000,1,5080,"{""coordinates"":[-3.6978,40.4123],""type"":""Point""}",Madrid
3,A1511596356960907419,4,0,0,1,3,1915,12,7,240,1915,0.0216,0.8139,0.3962,1,5,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,40.4157,-3.6943,1,201803,1672000,4,6966.6667,"{""coordinates"":[-3.6943,40.4157],""type"":""Point""}",Madrid
3,A6760519732080148690,1,0,0,1,5,1880,9,5,49,1880,0.2584,0.758,0.2523,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40.4127,-3.6964,1,201803,248000,1,5061.2245,"{""coordinates"":[-3.6964,40.4127],""type"":""Point""}",Madrid
1,A2041274408568750170,2,0,0,1,4,1954,7,6,133,null,0.4387,0.4039,0.2979,1,null,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,40.4154,-3.6993,1,201803,873000,2,6563.9098,"{""coordinates"":[-3.6993,40.4154],""type"":""Point""}",Madrid
3,A15890891623990616212,1,0,0,1,4,1950,7,6,90,null,0.2268,0.7147,0.2866,1,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,40.4136,-3.6963,1,201803,195000,2,2166.6667,"{""coordinates"":[-3.6963,40.4136],""type"":""Point""}",Madrid
3,A14246430796954593894,1,0,0,1,3,2002,8,4,45,null,0.6629,0.2698,0.3234,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,40.4146,-3.7019,1,201803,101000,1,2244.4444,"{""coordinates"":[-3.7019,40.4146],""type"":""Point""}",Madrid
3,A8672186745368910187,2,0,0,1,3,1951,15,5,123,1951,0.3708,0.7908,0.2064,2,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,40.4115,-3.6973,1,201803,438000,3,3560.9756,"{""coordinates"":[-3.6973,40.4115],""type"":""Point""}",Madrid
3,A14733820387780797510,1,0,0,1,5,1903,9,5,49,null,0.321,0.7396,0.1981,2,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,40.4124,-3.697,1,201803,243000,1,4959.1837,"{""coordinates"":[-3.697,40.4124],""type"":""Point""}",Madrid
3,A12309682477514398710,2,0,0,1,3,1993,5,4,100,null,0.5243,0.3072,0.2282,1,6,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,40.4161,-3.7002,1,201803,449000,3,4490,"{""coordinates"":[-3.7002,40.4161],""type"":""Point""}",Madrid
3,A6878681623890368547,1,0,0,1,5,1900,14,7,160,null,0.4279,0.6025,0.0866,1,5,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,40.4129,-3.6986,1,201803,776000,2,4850,"{""coordinates"":[-3.6986,40.4129],""type"":""Point""}",Madrid
3,A3721039577332562733,2,0,0,1,3,1910,14,7,115,1910,0.4726,0.3733,0.3035,1,5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,40.4153,-3.6997,1,201803,450000,2,3913.0435,"{""coordinates"":[-3.6997,40.4153],""type"":""Point""}",Madrid
3,A10098023389943596059,1,0,0,1,4,2003,10,6,86,2003,0.2145,0.6573,0.3314,1,3,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,40.4145,-3.6965,1,201803,740000,1,8604.6512,"{""coordinates"":[-3.6965,40.4145],""type"":""Point""}",Madrid
3,A1934390236862818703,5,0,0,1,1,1950,11,5,300,null,0.2056,0.6601,0.2431,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4172,-3.696,1,201803,2583000,4,8610,"{""coordinates"":[-3.696,40.4172],""type"":""Point""}",Madrid
3,A17789326116149116403,1,0,0,1,3,1910,12,4,175,1910,0.489,0.4323,0.1962,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.4142,-3.6998,1,201803,646000,4,3691.4286,"{""coordinates"":[-3.6998,40.4142],""type"":""Point""}",Madrid
3,A3091637312357566745,4,0,0,1,4,1947,9,5,500,null,0.7272,0.2316,0.3103,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.4147,-3.7027,1,201803,1924000,5,3848,"{""coordinates"":[-3.7027,40.4147],""type"":""Point""}",Madrid
3,A11342894837338508,1,0,0,1,4,1940,6,5,55,1940,0.4883,0.5611,0.0488,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4129,-3.6993,1,201803,310000,2,5636.3636,"{""coordinates"":[-3.6993,40.4129],""type"":""Point""}",Madrid
