LOCATIONID,LOCATIONNAME,WKT,ZONELEVELID,city
0-EU-ES-28-07-001-079-13-006,Numancia,"{""coordinates"":[[[[-3.6682,40.3999],[-3.6684,40.3996],[-3.6693,40.3983],[-3.6692,40.3983],[-3.6672,40.3972],[-3.6661,40.3967],[-3.6653,40.3962],[-3.6647,40.396],[-3.6641,40.3956],[-3.6624,40.3947],[-3.6618,40.3944],[-3.6599,40.3934],[-3.6571,40.3919],[-3.6565,40.3918],[-3.6542,40.3916],[-3.6538,40.3933],[-3.6536,40.3937],[-3.6528,40.3945],[-3.6517,40.3954],[-3.6481,40.3978],[-3.6472,40.3985],[-3.6481,40.3993],[-3.6496,40.4007],[-3.6506,40.4016],[-3.6517,40.4027],[-3.6524,40.4033],[-3.6542,40.4048],[-3.6551,40.4052],[-3.6558,40.4054],[-3.6572,40.4058],[-3.6588,40.4059],[-3.662,40.4062],[-3.6653,40.4064],[-3.6659,40.4051],[-3.6663,40.4042],[-3.6667,40.4032],[-3.6678,40.4006],[-3.6682,40.3999]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-02-002,Acacias,"{""coordinates"":[[[[-3.7105,40.4064],[-3.7117,40.4067],[-3.7118,40.4063],[-3.712,40.4058],[-3.7123,40.4053],[-3.7126,40.4045],[-3.713,40.4038],[-3.7139,40.4017],[-3.7141,40.4013],[-3.7142,40.4011],[-3.7144,40.4009],[-3.7146,40.4003],[-3.7148,40.4],[-3.7148,40.3999],[-3.7149,40.3997],[-3.715,40.3996],[-3.7144,40.3994],[-3.7135,40.399],[-3.7111,40.3972],[-3.7103,40.3968],[-3.7093,40.3965],[-3.7056,40.3954],[-3.7047,40.395],[-3.7021,40.3979],[-3.7009,40.3992],[-3.6993,40.4009],[-3.6994,40.401],[-3.6996,40.4013],[-3.7005,40.4024],[-3.7012,40.4032],[-3.7021,40.4044],[-3.7025,40.4049],[-3.7025,40.405],[-3.7026,40.405],[-3.7027,40.405],[-3.7032,40.4051],[-3.7058,40.4056],[-3.7071,40.4058],[-3.7105,40.4064]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-07-001,Gaztambide,"{""coordinates"":[[[[-3.7183,40.4355],[-3.7184,40.4347],[-3.7178,40.4339],[-3.7173,40.4332],[-3.718,40.433],[-3.7177,40.4326],[-3.717,40.4316],[-3.7167,40.4312],[-3.7164,40.4308],[-3.7163,40.4306],[-3.7132,40.4303],[-3.7119,40.4302],[-3.7118,40.4303],[-3.7117,40.4317],[-3.7116,40.4331],[-3.7115,40.4341],[-3.7114,40.4353],[-3.7114,40.4357],[-3.7113,40.4363],[-3.7111,40.4389],[-3.7154,40.4391],[-3.7162,40.4391],[-3.717,40.4392],[-3.7176,40.4392],[-3.7177,40.439],[-3.7177,40.4387],[-3.7179,40.4379],[-3.718,40.4371],[-3.7181,40.4365],[-3.7183,40.4355]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-13-002,San Diego,"{""coordinates"":[[[[-3.668,40.3816],[-3.6669,40.3806],[-3.6661,40.3812],[-3.6648,40.3822],[-3.6642,40.3827],[-3.6639,40.3825],[-3.6634,40.3831],[-3.6635,40.3834],[-3.6638,40.3846],[-3.6639,40.3853],[-3.6643,40.3878],[-3.6645,40.3886],[-3.6649,40.3897],[-3.6651,40.3903],[-3.6644,40.3914],[-3.6642,40.392],[-3.664,40.3926],[-3.6638,40.3931],[-3.6624,40.3947],[-3.6633,40.3952],[-3.6641,40.3956],[-3.6647,40.3959],[-3.665,40.3961],[-3.6654,40.3963],[-3.666,40.3967],[-3.6671,40.3972],[-3.6685,40.3979],[-3.6689,40.3981],[-3.6693,40.3983],[-3.6716,40.3956],[-3.6734,40.3944],[-3.6723,40.3906],[-3.6723,40.3904],[-3.6712,40.3871],[-3.6703,40.3849],[-3.6697,40.3838],[-3.6691,40.383],[-3.668,40.3816]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-05-003,Ciudad Jardín,"{""coordinates"":[[[[-3.6653,40.4512],[-3.6654,40.4516],[-3.6655,40.4519],[-3.6655,40.4523],[-3.6655,40.4525],[-3.6668,40.4523],[-3.6675,40.4523],[-3.6681,40.4524],[-3.6687,40.4525],[-3.6696,40.4525],[-3.6703,40.4524],[-3.6717,40.4521],[-3.6729,40.4518],[-3.6734,40.4517],[-3.6738,40.4517],[-3.6741,40.4516],[-3.6744,40.4516],[-3.6748,40.4516],[-3.6754,40.4516],[-3.6759,40.4516],[-3.6776,40.4516],[-3.6779,40.4491],[-3.6779,40.4485],[-3.678,40.4481],[-3.6784,40.4446],[-3.6787,40.4414],[-3.6783,40.4416],[-3.6776,40.4419],[-3.6771,40.4421],[-3.6768,40.4423],[-3.6759,40.4428],[-3.6754,40.4432],[-3.6749,40.4436],[-3.6746,40.4439],[-3.6742,40.4442],[-3.6739,40.4444],[-3.6734,40.4447],[-3.6708,40.4463],[-3.6696,40.4472],[-3.6694,40.4473],[-3.6692,40.4475],[-3.669,40.4476],[-3.6685,40.448],[-3.6681,40.4482],[-3.6676,40.4485],[-3.6671,40.4488],[-3.6666,40.4491],[-3.6657,40.4498],[-3.6649,40.4504],[-3.6653,40.4512]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-02-004,Legazpi,"{""coordinates"":[[[[-3.6981,40.3891],[-3.6977,40.3887],[-3.6928,40.3847],[-3.6907,40.3829],[-3.6902,40.3826],[-3.69,40.3823],[-3.6881,40.3831],[-3.6873,40.3833],[-3.6868,40.3834],[-3.6863,40.3835],[-3.6854,40.3836],[-3.6848,40.3838],[-3.6839,40.384],[-3.6837,40.3841],[-3.6833,40.3843],[-3.6828,40.3847],[-3.6823,40.3852],[-3.6811,40.3869],[-3.6805,40.3878],[-3.6799,40.3886],[-3.679,40.39],[-3.6779,40.391],[-3.6767,40.3921],[-3.6764,40.3923],[-3.6785,40.3941],[-3.6797,40.3951],[-3.6811,40.3946],[-3.6826,40.3938],[-3.6839,40.3931],[-3.6848,40.394],[-3.6872,40.3928],[-3.6885,40.3924],[-3.6889,40.3931],[-3.6902,40.3927],[-3.6945,40.3913],[-3.695,40.3914],[-3.6951,40.3912],[-3.6952,40.391],[-3.697,40.3899],[-3.6981,40.3891]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-07-004,Almagro,"{""coordinates"":[[[[-3.7001,40.4381],[-3.6999,40.4376],[-3.6995,40.4367],[-3.699,40.4356],[-3.6988,40.435],[-3.6986,40.4346],[-3.6985,40.4344],[-3.6976,40.4323],[-3.6971,40.4313],[-3.6966,40.43],[-3.6965,40.4297],[-3.696,40.4286],[-3.6959,40.4283],[-3.6958,40.4281],[-3.6958,40.428],[-3.6956,40.4276],[-3.6954,40.4275],[-3.6949,40.4272],[-3.6938,40.4267],[-3.6937,40.4266],[-3.6931,40.4263],[-3.6928,40.4262],[-3.6923,40.4259],[-3.6914,40.4255],[-3.6913,40.4255],[-3.6905,40.425],[-3.6904,40.4253],[-3.6903,40.4256],[-3.6901,40.4263],[-3.69,40.4267],[-3.6898,40.4274],[-3.6896,40.4282],[-3.6895,40.4289],[-3.6894,40.4294],[-3.6888,40.4318],[-3.6884,40.433],[-3.6885,40.4336],[-3.6886,40.4338],[-3.6888,40.4352],[-3.6894,40.4361],[-3.69,40.437],[-3.6905,40.4377],[-3.6907,40.438],[-3.6916,40.4381],[-3.6925,40.4381],[-3.6929,40.4381],[-3.6946,40.4382],[-3.6956,40.4383],[-3.6968,40.4383],[-3.6978,40.4384],[-3.6986,40.4384],[-3.6999,40.4385],[-3.7003,40.4385],[-3.7001,40.4381]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-10-005,Campamento,"{""coordinates"":[[[[-3.7662,40.3992],[-3.7743,40.4002],[-3.776,40.4],[-3.778,40.3995],[-3.7782,40.398],[-3.7781,40.3975],[-3.7784,40.3975],[-3.7791,40.3972],[-3.7796,40.3968],[-3.7798,40.3963],[-3.7801,40.3958],[-3.7809,40.3951],[-3.7818,40.394],[-3.7893,40.3921],[-3.7891,40.3939],[-3.7931,40.3929],[-3.7961,40.3923],[-3.8056,40.3921],[-3.8101,40.3922],[-3.8194,40.3964],[-3.8242,40.3963],[-3.833,40.3957],[-3.8328,40.3946],[-3.8305,40.3912],[-3.8291,40.3892],[-3.8251,40.3839],[-3.8232,40.3808],[-3.8212,40.3791],[-3.8199,40.3776],[-3.813,40.3697],[-3.8107,40.364],[-3.807,40.3666],[-3.8046,40.3685],[-3.7984,40.3733],[-3.7929,40.3776],[-3.7898,40.38],[-3.7857,40.3831],[-3.781,40.3866],[-3.7769,40.3897],[-3.7714,40.394],[-3.7668,40.3976],[-3.7651,40.399],[-3.7662,40.3992]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-10-006,Cuatro Vientos,"{""coordinates"":[[[[-3.7707,40.374],[-3.7751,40.3746],[-3.7772,40.3749],[-3.7808,40.3755],[-3.7815,40.3756],[-3.7823,40.376],[-3.7827,40.3764],[-3.783,40.3768],[-3.7836,40.3776],[-3.7838,40.3781],[-3.7842,40.3789],[-3.7846,40.3798],[-3.7849,40.3801],[-3.7852,40.3804],[-3.7861,40.3809],[-3.7876,40.3817],[-3.7898,40.38],[-3.794,40.3766],[-3.7988,40.3729],[-3.807,40.3666],[-3.8047,40.3648],[-3.8029,40.3634],[-3.7978,40.3619],[-3.7945,40.3615],[-3.7911,40.36],[-3.7876,40.3587],[-3.7848,40.36],[-3.782,40.3614],[-3.7802,40.3619],[-3.7774,40.3644],[-3.7747,40.3613],[-3.7716,40.3628],[-3.7715,40.3655],[-3.7676,40.3661],[-3.767,40.3661],[-3.7669,40.3666],[-3.7663,40.37],[-3.7716,40.371],[-3.771,40.373],[-3.7707,40.374]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-07-006,Vallehermoso,"{""coordinates"":[[[[-3.7067,40.4471],[-3.708,40.4471],[-3.7085,40.4472],[-3.709,40.4471],[-3.7093,40.4471],[-3.7104,40.4468],[-3.7123,40.4463],[-3.7144,40.4458],[-3.7148,40.4458],[-3.7159,40.4462],[-3.717,40.4466],[-3.7175,40.4467],[-3.718,40.4467],[-3.7182,40.4467],[-3.7193,40.4456],[-3.7196,40.4453],[-3.7198,40.4451],[-3.7199,40.445],[-3.72,40.4449],[-3.7198,40.4437],[-3.7196,40.4435],[-3.7191,40.4426],[-3.7183,40.4412],[-3.718,40.4406],[-3.7177,40.44],[-3.7176,40.4394],[-3.7176,40.4392],[-3.7163,40.4391],[-3.7158,40.4391],[-3.7126,40.439],[-3.7112,40.4389],[-3.7099,40.4389],[-3.7083,40.4388],[-3.7074,40.4388],[-3.7071,40.4388],[-3.7067,40.4388],[-3.7052,40.4387],[-3.7042,40.4387],[-3.7042,40.44],[-3.7042,40.4408],[-3.7041,40.4417],[-3.7041,40.4423],[-3.7041,40.4433],[-3.7041,40.4439],[-3.7041,40.4441],[-3.7041,40.4443],[-3.704,40.4451],[-3.704,40.4459],[-3.704,40.4466],[-3.704,40.4469],[-3.7046,40.447],[-3.7055,40.447],[-3.7067,40.4471]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-15-008,Atalaya,"{""coordinates"":[[[[-3.6656,40.4612],[-3.6653,40.4606],[-3.665,40.46],[-3.6643,40.4603],[-3.6638,40.4606],[-3.6635,40.4608],[-3.6634,40.4609],[-3.663,40.4612],[-3.6638,40.4619],[-3.6627,40.4628],[-3.6621,40.4634],[-3.6625,40.4641],[-3.6626,40.4648],[-3.663,40.4662],[-3.6634,40.4675],[-3.6639,40.4674],[-3.6661,40.4671],[-3.6675,40.4668],[-3.6686,40.4667],[-3.6685,40.4665],[-3.6679,40.4656],[-3.6661,40.4623],[-3.6658,40.4617],[-3.6656,40.4612]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-13-003,Palomeras Bajas,"{""coordinates"":[[[[-3.654,40.3916],[-3.6549,40.3916],[-3.6565,40.3918],[-3.6571,40.3919],[-3.6599,40.3934],[-3.6624,40.3947],[-3.6638,40.3931],[-3.664,40.3926],[-3.6641,40.3923],[-3.6644,40.3914],[-3.6651,40.3903],[-3.665,40.39],[-3.6649,40.3897],[-3.6646,40.3889],[-3.6645,40.3886],[-3.6644,40.388],[-3.6643,40.3877],[-3.664,40.3857],[-3.6639,40.3853],[-3.6638,40.3846],[-3.6637,40.3844],[-3.6637,40.3842],[-3.6635,40.3836],[-3.6635,40.3834],[-3.6634,40.3831],[-3.6639,40.3825],[-3.6642,40.3827],[-3.6648,40.3822],[-3.6653,40.3818],[-3.6661,40.3812],[-3.6669,40.3806],[-3.6656,40.3796],[-3.6654,40.3795],[-3.6644,40.3788],[-3.6623,40.3779],[-3.6596,40.3768],[-3.6572,40.3763],[-3.6553,40.376],[-3.6541,40.376],[-3.6526,40.376],[-3.6528,40.3777],[-3.6529,40.3814],[-3.6531,40.384],[-3.6531,40.3867],[-3.653,40.3874],[-3.6529,40.3892],[-3.6537,40.3913],[-3.654,40.3916]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-17-003,Butarque,"{""coordinates"":[[[[-3.6809,40.3598],[-3.6813,40.3594],[-3.6818,40.3588],[-3.6829,40.3576],[-3.6834,40.3569],[-3.6837,40.3549],[-3.6836,40.3512],[-3.6835,40.3474],[-3.6835,40.3437],[-3.6838,40.3394],[-3.6839,40.3386],[-3.6843,40.3379],[-3.6847,40.337],[-3.6858,40.3356],[-3.6873,40.3344],[-3.6885,40.3337],[-3.6901,40.3332],[-3.6925,40.3326],[-3.6923,40.3216],[-3.6923,40.3205],[-3.6878,40.3219],[-3.6847,40.3223],[-3.6837,40.3233],[-3.682,40.3236],[-3.6806,40.3247],[-3.6805,40.3257],[-3.679,40.3265],[-3.6702,40.3252],[-3.6635,40.3295],[-3.6616,40.3278],[-3.6582,40.3279],[-3.6575,40.3292],[-3.658,40.3311],[-3.6587,40.3326],[-3.6589,40.3338],[-3.6609,40.3357],[-3.6618,40.3379],[-3.6632,40.3395],[-3.6635,40.3418],[-3.6644,40.3434],[-3.6648,40.3439],[-3.6696,40.3451],[-3.6692,40.3469],[-3.6691,40.3479],[-3.6699,40.3495],[-3.6724,40.3501],[-3.6733,40.3508],[-3.6737,40.3519],[-3.674,40.3531],[-3.6757,40.3538],[-3.6764,40.3541],[-3.6775,40.3572],[-3.6801,40.3588],[-3.6809,40.3598]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-21-003,Casco Histórico de Barajas,"{""coordinates"":[[[[-3.5821,40.4678],[-3.5813,40.4674],[-3.5808,40.4676],[-3.5804,40.468],[-3.5793,40.4698],[-3.5782,40.4707],[-3.5769,40.4716],[-3.5765,40.4715],[-3.576,40.4713],[-3.5751,40.4714],[-3.5746,40.4729],[-3.5744,40.4738],[-3.5744,40.4743],[-3.5746,40.4749],[-3.575,40.4756],[-3.5757,40.4763],[-3.5766,40.4771],[-3.5771,40.4776],[-3.5781,40.4784],[-3.5788,40.4789],[-3.5799,40.4793],[-3.5805,40.4795],[-3.5811,40.4796],[-3.5814,40.4785],[-3.5823,40.476],[-3.5824,40.4754],[-3.5824,40.4749],[-3.5818,40.472],[-3.5815,40.4708],[-3.5814,40.4692],[-3.5819,40.4682],[-3.5821,40.4678]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-21-005,Campo de las Naciones-Corralejos,"{""coordinates"":[[[[-3.6055,40.453],[-3.6053,40.4528],[-3.6053,40.4528],[-3.6011,40.4567],[-3.6004,40.4573],[-3.5999,40.4577],[-3.5957,40.4595],[-3.5931,40.4606],[-3.5901,40.4619],[-3.589,40.4624],[-3.5845,40.4653],[-3.5834,40.4661],[-3.5825,40.4671],[-3.5822,40.4676],[-3.5828,40.4679],[-3.5837,40.4683],[-3.5844,40.4685],[-3.5854,40.4686],[-3.5878,40.4686],[-3.5934,40.4688],[-3.5952,40.4688],[-3.5997,40.4694],[-3.6014,40.4699],[-3.6028,40.4703],[-3.6032,40.4705],[-3.6066,40.4716],[-3.6088,40.4719],[-3.6159,40.472],[-3.6235,40.4723],[-3.6242,40.4714],[-3.6246,40.4702],[-3.6243,40.4688],[-3.6278,40.4684],[-3.6269,40.4672],[-3.6259,40.4658],[-3.6248,40.4644],[-3.6235,40.4628],[-3.6217,40.4608],[-3.621,40.4602],[-3.6191,40.459],[-3.6177,40.4583],[-3.6123,40.4554],[-3.6111,40.455],[-3.6088,40.4543],[-3.6076,40.454],[-3.6066,40.4536],[-3.6055,40.453]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-11-007,Abrantes,"{""coordinates"":[[[[-3.7197,40.3743],[-3.719,40.3796],[-3.7188,40.381],[-3.7187,40.3815],[-3.7185,40.3823],[-3.7177,40.3849],[-3.7174,40.3852],[-3.718,40.3852],[-3.7211,40.3852],[-3.7218,40.3851],[-3.7227,40.3852],[-3.7254,40.3856],[-3.7263,40.3858],[-3.7267,40.3858],[-3.7277,40.3862],[-3.7279,40.3856],[-3.728,40.3855],[-3.729,40.384],[-3.7291,40.3838],[-3.7298,40.3828],[-3.7307,40.3818],[-3.7316,40.3806],[-3.7322,40.3798],[-3.7326,40.3793],[-3.7328,40.3792],[-3.7372,40.3778],[-3.7363,40.3771],[-3.7351,40.3763],[-3.7344,40.3759],[-3.7357,40.3747],[-3.7361,40.3743],[-3.7364,40.3738],[-3.7362,40.3738],[-3.7354,40.3738],[-3.7339,40.3737],[-3.7286,40.3732],[-3.7266,40.3733],[-3.7227,40.3735],[-3.7209,40.3736],[-3.7197,40.3737],[-3.7197,40.3743]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-05-006,Castilla,"{""coordinates"":[[[[-3.6854,40.482],[-3.6855,40.4809],[-3.6857,40.48],[-3.6871,40.4747],[-3.6872,40.4741],[-3.6876,40.4728],[-3.6883,40.4702],[-3.6889,40.4677],[-3.6892,40.4666],[-3.6893,40.466],[-3.6879,40.4663],[-3.6868,40.4665],[-3.686,40.4667],[-3.683,40.4673],[-3.682,40.4674],[-3.6807,40.4675],[-3.68,40.4676],[-3.6792,40.4676],[-3.679,40.4675],[-3.6782,40.4675],[-3.6771,40.4678],[-3.6764,40.4677],[-3.6761,40.4676],[-3.675,40.4673],[-3.6744,40.4671],[-3.6738,40.467],[-3.6719,40.4662],[-3.6713,40.4662],[-3.6686,40.4667],[-3.6697,40.4682],[-3.6701,40.4688],[-3.6711,40.47],[-3.672,40.4712],[-3.6728,40.4722],[-3.6736,40.4739],[-3.674,40.4746],[-3.6744,40.4769],[-3.6745,40.4786],[-3.6741,40.4804],[-3.6738,40.4816],[-3.6735,40.484],[-3.6742,40.484],[-3.6781,40.4839],[-3.6799,40.4835],[-3.6824,40.483],[-3.6831,40.4828],[-3.6841,40.4827],[-3.685,40.4825],[-3.6854,40.482]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-17-004,Los Rosales,"{""coordinates"":[[[[-3.694,40.3645],[-3.6935,40.3609],[-3.6934,40.3596],[-3.6933,40.3587],[-3.6932,40.3556],[-3.6931,40.3504],[-3.693,40.3458],[-3.688,40.3471],[-3.687,40.3475],[-3.686,40.348],[-3.6853,40.3484],[-3.6848,40.349],[-3.6841,40.3499],[-3.684,40.3505],[-3.6836,40.3514],[-3.6837,40.3544],[-3.6837,40.3549],[-3.6834,40.3569],[-3.683,40.3576],[-3.6809,40.3599],[-3.6818,40.3612],[-3.6828,40.3615],[-3.6854,40.3624],[-3.689,40.3637],[-3.6912,40.3642],[-3.694,40.3645]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-17-001,San Andrés,"{""coordinates"":[[[[-3.7207,40.3648],[-3.7214,40.3596],[-3.7218,40.3565],[-3.7227,40.3501],[-3.7238,40.3422],[-3.7241,40.3401],[-3.7246,40.3362],[-3.7248,40.3338],[-3.7228,40.3329],[-3.72,40.3309],[-3.7129,40.3275],[-3.7123,40.3237],[-3.7081,40.323],[-3.7033,40.322],[-3.6964,40.3222],[-3.6933,40.3202],[-3.6923,40.3205],[-3.6925,40.3326],[-3.6927,40.3374],[-3.6928,40.3412],[-3.693,40.3458],[-3.6939,40.3458],[-3.6944,40.3458],[-3.6951,40.3458],[-3.6958,40.3458],[-3.6971,40.3462],[-3.6983,40.3467],[-3.6989,40.3471],[-3.6995,40.3477],[-3.7005,40.3486],[-3.7017,40.3494],[-3.7035,40.3507],[-3.7055,40.3523],[-3.7063,40.3531],[-3.7067,40.3537],[-3.707,40.3544],[-3.7072,40.3558],[-3.7055,40.3627],[-3.7052,40.3637],[-3.7136,40.3642],[-3.7167,40.3645],[-3.7185,40.3646],[-3.7207,40.3648]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-06-002,Cuatro Caminos,"{""coordinates"":[[[[-3.7023,40.4561],[-3.7025,40.4556],[-3.7027,40.4549],[-3.7028,40.4544],[-3.7028,40.454],[-3.7032,40.4526],[-3.7032,40.4523],[-3.7033,40.4518],[-3.7035,40.45],[-3.7038,40.4482],[-3.7039,40.4474],[-3.704,40.4469],[-3.7021,40.4468],[-3.7009,40.4467],[-3.6987,40.4466],[-3.6965,40.4465],[-3.6957,40.4464],[-3.6937,40.4463],[-3.6912,40.4462],[-3.6906,40.452],[-3.6904,40.4541],[-3.6903,40.4552],[-3.6902,40.4561],[-3.6908,40.4562],[-3.6914,40.4562],[-3.6932,40.4563],[-3.6952,40.4564],[-3.696,40.4564],[-3.6969,40.4565],[-3.6989,40.4569],[-3.6997,40.4571],[-3.701,40.4574],[-3.7015,40.4575],[-3.7018,40.4569],[-3.7023,40.4561]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-12-006,Zofío,"{""coordinates"":[[[[-3.7118,40.385],[-3.7119,40.3852],[-3.7122,40.3852],[-3.7131,40.3852],[-3.7169,40.3852],[-3.7174,40.3852],[-3.7177,40.3848],[-3.7188,40.381],[-3.7192,40.3776],[-3.7194,40.3767],[-3.7197,40.3738],[-3.7161,40.3738],[-3.7143,40.3738],[-3.7138,40.3736],[-3.7122,40.3733],[-3.7122,40.3761],[-3.7122,40.3774],[-3.7115,40.3797],[-3.7113,40.3808],[-3.7113,40.3827],[-3.7114,40.3841],[-3.7115,40.3846],[-3.7116,40.3848],[-3.7118,40.385]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-01-002,Lavapiés-Embajadores,"{""coordinates"":[[[[-3.7104,40.4088],[-3.711,40.408],[-3.7114,40.4073],[-3.7116,40.4068],[-3.7117,40.4067],[-3.7105,40.4064],[-3.7071,40.4058],[-3.7055,40.4055],[-3.7032,40.4051],[-3.7029,40.405],[-3.7027,40.405],[-3.7003,40.4056],[-3.6993,40.4059],[-3.694,40.4073],[-3.6935,40.4075],[-3.6924,40.4083],[-3.6921,40.409],[-3.6921,40.4092],[-3.694,40.4099],[-3.6946,40.4101],[-3.6956,40.4106],[-3.6968,40.4112],[-3.6995,40.4126],[-3.7002,40.4129],[-3.7008,40.4132],[-3.7017,40.4135],[-3.7022,40.4137],[-3.7035,40.4141],[-3.7039,40.4143],[-3.7041,40.4142],[-3.7046,40.414],[-3.7048,40.4139],[-3.7052,40.4139],[-3.7056,40.414],[-3.7064,40.414],[-3.7064,40.4139],[-3.7074,40.4136],[-3.7074,40.4134],[-3.7075,40.413],[-3.7076,40.4127],[-3.7078,40.4124],[-3.708,40.412],[-3.7081,40.4118],[-3.7084,40.4113],[-3.7091,40.4105],[-3.7093,40.4102],[-3.7095,40.4099],[-3.7097,40.4097],[-3.7101,40.4092],[-3.7104,40.4088]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-21-001,Alameda de Osuna,"{""coordinates"":[[[[-3.6042,40.4513],[-3.6039,40.4498],[-3.6019,40.4501],[-3.5977,40.4502],[-3.5922,40.4502],[-3.5914,40.4504],[-3.5906,40.4507],[-3.5896,40.4513],[-3.5886,40.452],[-3.5871,40.4532],[-3.5858,40.4543],[-3.5836,40.4561],[-3.5828,40.4567],[-3.578,40.4607],[-3.5805,40.4625],[-3.5809,40.4622],[-3.5834,40.4647],[-3.5845,40.4653],[-3.5867,40.4639],[-3.589,40.4624],[-3.5926,40.4608],[-3.5956,40.4596],[-3.5998,40.4577],[-3.6004,40.4573],[-3.6042,40.4538],[-3.6053,40.4528],[-3.6048,40.4522],[-3.6042,40.4513]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-12-007,Pradolongo,"{""coordinates"":[[[[-3.7058,40.3858],[-3.7083,40.3856],[-3.7116,40.3852],[-3.7119,40.3852],[-3.7118,40.385],[-3.7116,40.3848],[-3.7115,40.3846],[-3.7113,40.3841],[-3.7113,40.3828],[-3.7113,40.3826],[-3.7113,40.3808],[-3.7115,40.3796],[-3.7116,40.3794],[-3.7122,40.3774],[-3.7122,40.3758],[-3.7122,40.3733],[-3.7099,40.3727],[-3.7044,40.3712],[-3.7034,40.3711],[-3.7033,40.3716],[-3.7032,40.3717],[-3.7028,40.3728],[-3.7027,40.3747],[-3.7026,40.3752],[-3.7024,40.3757],[-3.702,40.3763],[-3.7013,40.3774],[-3.701,40.3778],[-3.7003,40.3783],[-3.7031,40.3811],[-3.7048,40.3801],[-3.7051,40.382],[-3.7052,40.3829],[-3.7053,40.3833],[-3.7058,40.3858]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-06-004,Ventilla-Almenara,"{""coordinates"":[[[[-3.7021,40.4738],[-3.7023,40.4736],[-3.7022,40.473],[-3.7023,40.4719],[-3.7023,40.4712],[-3.7008,40.4704],[-3.6996,40.4697],[-3.6986,40.4684],[-3.6977,40.4678],[-3.6972,40.4673],[-3.6963,40.4663],[-3.6956,40.4655],[-3.6954,40.4654],[-3.6945,40.4648],[-3.6939,40.4649],[-3.6927,40.4654],[-3.6925,40.4654],[-3.6916,40.4654],[-3.6911,40.4655],[-3.69,40.4658],[-3.6894,40.466],[-3.6872,40.4742],[-3.6887,40.4744],[-3.6891,40.4746],[-3.6894,40.4748],[-3.6902,40.4746],[-3.6909,40.4745],[-3.6913,40.4745],[-3.6916,40.4746],[-3.692,40.4747],[-3.6925,40.4748],[-3.693,40.4747],[-3.6938,40.4746],[-3.6942,40.4746],[-3.6948,40.4746],[-3.6951,40.4747],[-3.6957,40.4748],[-3.6964,40.4748],[-3.6971,40.4746],[-3.6979,40.4746],[-3.6984,40.4747],[-3.6987,40.4748],[-3.6994,40.475],[-3.7002,40.475],[-3.7006,40.4749],[-3.7012,40.4746],[-3.7021,40.4738]]]],""type"":""MultiPolygon""}",8,Madrid
0-EU-ES-28-07-001-079-12-003,San Fermín,"{""coordinates"":[[[[-3.694,40.3645],[-3.6912,40.3642],[-3.689,40.3637],[-3.6828,40.3615],[-3.6819,40.3612],[-3.6827,40.363],[-3.6831,40.3645],[-3.6831,40.3651],[-3.6826,40.3657],[-3.6816,40.3663],[-3.6817,40.3672],[-3.682,40.3681],[-3.6823,40.369],[-3.6823,40.37],[-3.6828,40.3707],[-3.6852,40.3716],[-3.6862,40.3719],[-3.6876,40.3746],[-3.6873,40.376],[-3.6873,40.377],[-3.6879,40.3787],[-3.6888,40.38],[-3.689,40.3809],[-3.6899,40.3823],[-3.6906,40.3819],[-3.6919,40.3803],[-3.6941,40.3769],[-3.6947,40.3759],[-3.6949,40.375],[-3.6948,40.3737],[-3.6942,40.3687],[-3.694,40.3657],[-3.694,40.3645]]]],""type"":""MultiPolygon""}",8,Madrid
